SRR8371688;SRR8371689;SRR8371690;SRR8371691;SRR8371692;SRR8371693;SRR8371694;SRR8371695;SRR8371696
3710;4581;4533;1695;2873;1601;1280;1057;2224
14007;16643;10508;11265;14050;9475;7185;4561;8878
3008;4446;3507;5370;4400;3310;2571;3850;3424
0;0;0;690;412;170;160;0;299
0;356;508;309;568;132;146;0;1040
4159;1931;2369;3069;2975;1950;1332;622;2326
0;0;0;0;0;0;0;0;0
12627;11486;12525;12538;8133;7999;5804;4951;10616
73719;76617;58384;57115;63026;44019;30852;24519;48371
1400;903;906;990;1093;1401;1343;0;654
13327;12794;7252;14383;14441;8659;7849;7729;10686
3587;5788;3677;5811;3246;3302;2115;1765;5399
109;442;166;141;0;466;0;171;475
30033;39449;36367;29371;38547;21843;12597;13015;29369
1787;4407;2515;3622;2875;1276;2075;1755;2741
250;0;102;0;545;0;31;0;207
21041;29552;29277;22442;19282;14043;12159;11169;14338
37553;41604;36534;47954;43793;33309;17119;18455;25512
20988;21521;16763;17112;18914;10094;8041;9855;15382
44234;45473;39003;38819;44592;26780;19139;19420;30831
629347;685312;534060;504920;540407;364385;236110;239652;358484
0;0;0;0;0;0;0;0;0
7554;6085;5785;4918;7213;4064;2994;3255;7656
4443;5623;5247;6809;3880;3586;2663;3112;5160
13959;21691;13939;17549;14768;10738;6852;8458;12951
10059;8335;5880;7990;8585;5594;3967;4017;6128
31981;35612;32106;33178;31620;23371;18275;14213;25388
5570;7636;4936;5889;5434;3149;3088;991;3117
1606;1255;1859;3405;2545;962;1011;1829;2156
0;218;335;0;154;0;115;0;0
0;129;0;167;481;0;0;166;0
2215;1901;1742;1285;3214;1412;1124;487;600
4034;4374;4630;4979;2138;4868;2070;2395;4392
66053;74427;57604;70550;62915;52186;31901;25156;50204
2718;1690;1276;1098;1359;905;739;1299;855
0;0;0;0;0;0;0;0;0
0;0;0;252;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
1592;1880;438;611;878;294;239;269;805
15934;14716;15532;12456;13433;9279;5058;4759;11215
18262;24424;18026;24023;19241;12587;10647;10379;14070
35025;38974;33273;32579;36413;23355;15055;16346;21618
82470;97390;72447;94957;92151;63010;44407;37404;64645
5096;6765;3766;3865;2977;3131;2452;2148;3902
22310;26530;21396;21441;23609;13991;10922;11926;18162
8068;11103;9845;12063;12462;8143;5354;3469;6947
13359;12230;10725;12971;11328;8584;5837;5536;6720
162;0;138;614;305;169;0;392;0
68413;73004;60774;55668;59392;40621;29320;29755;47625
250;6;0;0;0;0;0;0;32
0;0;0;0;0;0;0;0;0
4998;10935;8941;8553;8297;3389;3217;3051;4801
29463;34507;27089;28119;28043;25755;16056;15718;25941
15862;19927;19195;18539;15005;11738;10313;9265;12616
44705;46731;36265;47022;51795;35563;24814;23715;32775
791;182;121;0;0;506;0;218;320
1534;2763;1132;1053;2766;1676;309;537;244
20008;17681;14892;19501;20384;16954;9458;10255;15429
0;0;0;0;0;0;0;0;0
40090;41987;30749;38729;34781;22934;20127;17562;25402
28171;32526;28001;24280;24617;22764;12748;13204;21959
1794;3247;1493;705;2754;1838;400;582;1816
0;0;0;0;0;0;0;0;0
19315;23206;19887;23042;20963;16031;9114;8636;11661
14622;11393;12200;9629;9937;6745;5294;3497;9453
6623;6107;5772;4744;5800;2887;2248;2596;5481
3235;3221;2914;3632;3191;2479;2687;1008;3629
41962;44906;33421;34761;37622;26402;14917;16038;25466
276;298;648;258;677;0;0;421;0
0;0;0;0;284;0;0;0;0
0;128;195;0;0;0;0;0;156
14916;14303;11451;17598;12198;13041;7701;7792;11617
125;452;0;167;0;0;0;0;244
167956;185082;144153;153387;144332;111866;80336;69613;107146
126729;150749;115535;125935;107746;92216;61732;56499;103078
820;1008;429;841;1028;465;362;122;0
19417;24237;17844;25176;21859;15520;8579;9650;14897
25427;29722;23782;26765;28760;20483;11661;9825;16969
0;478;103;432;0;0;0;0;71
184;216;0;0;0;0;0;0;0
22035;22196;16872;19054;18004;10331;9144;8513;11714
52595;61782;47669;49640;44464;31217;21764;17293;34399
10748;13335;9658;11176;11888;7047;4340;5487;9867
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
31798;37008;30516;37522;34730;21290;17184;17156;28783
371;0;478;326;65;394;160;241;356
8695;9710;8421;5781;8376;4108;2632;2559;5246
10607;9972;9834;11406;11801;3510;4008;5177;7623
9485;11615;8352;10264;14810;7828;5527;4558;8875
0;143;0;0;0;117;0;0;0
832;1538;476;835;1117;0;835;370;600
4105;4368;3438;4855;3642;3177;1750;896;2677
71899;76617;57308;55664;63861;55295;29279;26057;48710
35695;38695;31701;30749;34036;23877;17584;13966;23872
0;83;0;291;264;0;160;0;171
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;120;0;0;0;0;0;0;0
23829;29138;24524;24582;26759;21989;13063;13118;15637
0;0;0;218;0;0;0;218;0
33132;34926;26351;29669;26326;21930;16001;10406;19045
21283;23562;15586;17562;17093;12627;9069;8277;13067
552384;623359;475796;571003;585926;410423;280491;247384;393788
228;0;0;0;0;0;150;0;0
4624;8305;3368;3223;4564;2397;1743;1576;3091
14342;14238;12031;10198;10758;6811;2525;4319;6285
18162;19946;14522;21818;21521;16292;13877;11443;16723
41416;48667;41237;39021;40079;32446;20677;16879;25252
76726;97749;70296;81791;85999;56638;34958;36485;61713
3005;4399;1611;703;2437;1505;562;262;1150
2523;1599;2962;2274;1553;1129;1624;543;1950
0;0;0;279;0;0;0;0;0
68031;79410;55064;70777;63498;52726;31974;29119;52823
1599;2796;3041;2104;1944;1479;2144;1149;1802
22;414;113;216;0;1;0;250;0
14741;17422;15371;13260;15822;11961;10231;5083;11911
11687;12996;8309;14079;9727;7310;4364;4841;8166
31044;45534;26982;38589;32877;25224;15273;16636;26455
35387;39772;33472;36205;35329;26971;14773;15063;23149
104734;122118;89773;106039;97799;70883;58233;55531;74220
18556;20342;15076;12803;14492;10606;7039;5292;8610
51947;52974;46475;69453;69016;45897;28591;24318;42133
15407;13004;11881;13364;12651;8869;6646;7144;12362
0;92;0;0;0;0;0;0;207
411527;448507;347441;441230;400995;315130;204917;178039;312529
23072;23515;17292;21371;20497;14713;11952;10146;15465
0;0;0;133;0;0;0;0;0
117341;129998;103226;106175;113458;84846;55651;48982;79458
24645;33930;31592;24002;27205;19422;16347;12759;18159
12951;18305;11185;13696;13033;9544;4861;8125;9886
0;0;201;0;0;125;136;172;0
0;477;776;0;7;85;0;0;522
12627;13293;8560;4966;8561;5793;1207;845;4588
22449;24039;16837;20100;21688;14774;9917;8643;16664
0;0;132;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;393;76;0;205;149;0;0;154
440;299;0;236;0;125;0;0;0
40274;50106;36663;42032;39853;33209;20006;20517;31080
972;356;0;370;0;0;517;281;914
0;0;0;145;0;0;0;0;110
16500;16953;15720;24153;16773;11947;10930;7541;17684
91104;96849;72588;82886;85880;59265;47633;35266;71413
19935;16809;16292;18701;15739;12213;5878;6238;12308
0;0;147;0;0;103;0;0;0
0;0;0;84;157;325;123;27;94
5705;4999;4953;8639;6930;5119;4110;3007;3208
709;951;794;1073;1132;1813;737;343;824
107;151;136;159;0;110;58;102;329
0;0;0;0;246;0;118;0;0
0;0;271;0;0;0;0;0;0
21921;24798;22955;18134;19070;15269;9954;9207;12737
14834;19643;11880;18087;16545;13175;5008;7859;13248
76976;84773;76338;99022;95029;66777;34772;37887;63926
0;109;0;0;320;0;0;0;155
0;0;0;0;483;0;0;0;0
11605;12519;11347;13219;15118;9786;5175;3459;9277
42393;54377;36052;42241;38219;34657;19898;17198;38831
15520;13955;13484;16864;13719;12534;5879;9685;11001
12567;15318;11542;12640;11063;10768;7230;7027;10372
19740;23414;17757;19241;15931;16616;8686;8145;15526
67;483;132;598;209;159;0;0;223
34853;44279;33843;35513;38178;26741;18654;16478;30233
85947;96875;76619;85529;88395;57350;38297;38482;70148
54187;64577;52560;61938;63451;41203;28807;28653;47133
388;0;0;262;915;0;141;0;143
11999;12455;10393;10939;11298;6046;4707;4119;6270
8416;8067;5035;6681;8550;3930;2975;2940;4886
18967;25516;17327;17864;18257;13144;9937;9022;16716
0;0;0;0;0;0;0;0;0
0;0;178;0;0;0;0;0;0
3992;3297;2977;3326;619;1802;2044;887;1325
323494;405128;280979;315933;286644;234319;168618;122456;236218
0;0;191;0;0;0;0;0;0
4174;4264;2539;4531;3164;3728;2645;4041;2685
6679;8438;8087;5913;7222;6115;2826;1580;4693
608;2046;1179;1576;800;584;289;243;419
109;310;331;132;312;33;239;99;165
6466;8947;3950;4898;4817;3354;1906;2856;3890
73769;86354;62185;75090;63648;51223;32173;28134;46869
4189;4440;2900;4053;3981;2739;2677;2701;3974
19474;20733;15872;16554;18043;11753;7782;7101;15024
11011;15368;8898;14063;9549;5394;6222;7676;9678
28317;34801;23587;35215;32487;21657;13680;11028;24163
0;462;412;191;154;0;0;118;481
289;580;0;0;0;0;176;0;0
1172;839;674;936;1538;297;157;362;1305
289;554;153;169;358;0;508;74;223
6605;11455;5986;7973;8796;4384;2427;2837;5721
579;0;0;176;0;171;0;0;0
143;0;0;150;0;0;189;0;0
91089;110990;83279;94845;89070;67850;45727;37782;67066
410;0;152;824;723;306;225;735;0
48867;56492;43785;46217;46705;24197;19101;20197;35022
43168;43593;35899;45606;38577;26719;18119;15232;27739
19969;23009;18809;13459;18244;10286;9828;7292;10875
21276;24493;23054;16876;17995;13022;9797;8262;12310
15237;24326;15569;17462;15826;12802;9493;6880;12626
23607;32300;22380;23127;29291;19392;11851;11911;25387
809;1161;543;372;0;197;82;0;0
22903;25319;19068;5636;14166;4555;1911;979;3772
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
455;652;307;431;0;317;310;241;441
170789;204885;167005;202891;185000;143220;106100;81876;159214
8472;12313;9230;9596;12076;7881;6340;3924;5018
1727;686;920;508;1711;645;384;313;1078
944;1206;66;812;609;710;455;455;612
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;132;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
5089;4465;2685;3635;3803;1786;1986;1873;3980
11834;13145;11238;10552;12286;8357;6336;5274;5640
11871;13695;13480;9989;9891;6917;4829;4622;8174
60466;70105;58536;56604;60391;41233;27642;30535;50823
34956;40329;34099;35180;30149;19513;14868;17156;27933
44994;56038;43152;53626;50460;39673;26896;25171;44213
12;0;0;0;118;0;0;482;0
117293;131682;118589;122915;111895;86110;60699;46819;92733
5064;8713;6067;4982;4568;3339;2922;2388;5966
20579;24414;18346;21170;24937;17239;8269;8500;20219
32;297;474;0;0;0;0;133;288
24494;28929;18655;26899;24315;17055;13203;11366;16089
10336;12906;11043;10804;7341;5572;5824;4368;7399
4342;2015;3578;3187;5263;2784;1945;1865;4124
95313;87671;76618;67694;80170;48993;31094;27007;49602
98279;115210;84037;101677;102570;64100;42172;45694;70926
89657;105142;79941;84963;79647;58809;39676;32363;54962
0;0;0;0;0;0;0;0;0
2760;4432;1676;1900;2263;1845;1348;1782;888
35268;31271;27382;23826;29647;17708;12666;9669;19834
203686;237468;181948;183137;198095;129451;86710;88454;138573
4706;5562;2654;3261;4707;2832;1543;2464;1717
77620;92701;73218;92188;90838;54784;33921;34150;53202
126;806;152;1096;331;990;1173;516;949
38518;41960;39397;43983;38567;24733;18482;16456;31786
11112;12489;12648;11885;9009;6959;5534;5327;6469
14292;16801;7784;12034;8683;7622;3193;4879;9708
752;1015;920;370;1277;378;352;626;455
0;0;132;0;206;229;0;142;39
13346;16886;16397;11113;11222;7047;5991;7985;7901
4584;7486;4466;3607;3382;2662;2393;1087;5087
0;0;0;200;0;0;0;0;0
191;349;272;235;656;371;107;5;273
18918;21883;19387;17710;20297;13693;9152;12670;17024
0;219;160;338;0;128;0;0;314
789;714;1170;956;1555;535;877;658;433
94;40;48;221;195;0;0;0;267
350;117;153;0;0;0;0;0;0
1205;1103;551;1728;1103;653;1313;673;568
9619;8483;9991;9272;8473;6580;5591;4673;6486
4742;3786;4256;3718;3590;3610;1943;1951;4243
36352;42183;38897;43760;28662;29734;21885;14378;24706
25919;33706;28931;24790;27242;15698;15262;15696;19789
53005;52958;47116;17334;34489;14485;3697;8103;10808
8796;11198;9592;11935;13791;7368;4629;6605;5753
25801;38613;34887;25002;25632;15656;10749;10376;18314
332313;386916;283574;321299;283142;227301;135146;167323;234319
0;290;819;250;825;153;0;439;536
142400;154390;133096;149512;143448;107462;79364;76085;102257
53936;63795;56384;56447;50931;40152;25480;27747;34078
10599;11539;10604;10165;10197;5391;4218;5474;6179
138;326;0;0;0;0;0;0;0
5386;3562;4628;3544;3981;971;1977;1498;2822
137233;147557;120349;139353;143299;92786;59825;56677;79877
76163;90640;65223;69091;59202;42475;36480;36614;47220
25194;33499;20940;21276;23534;12687;12328;9883;13950
1999;2849;2392;2342;2104;1764;1248;830;1765
1405;2452;1711;1645;1827;1156;1029;807;1048
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
14978;18838;15476;18157;14335;13021;9363;10559;10089
21091;24133;18611;20680;19622;15670;11881;12267;12134
10655;9595;8647;6288;10353;6859;5555;2679;6495
130420;146921;102592;116303;119930;86948;55710;59142;95712
114591;111024;96493;116472;101437;77662;53082;50601;63108
17163;18043;17506;14071;16677;10367;5585;6997;9863
45649;56459;55552;35825;32088;26328;15654;14085;22365
610;2152;1142;839;1484;1379;546;985;1167
13785;15596;15360;13830;12571;8698;6828;8061;10171
27848;32178;28286;22993;20777;15763;8617;9956;14867
0;112;445;0;647;139;0;0;106
0;313;0;234;0;0;32;418;226
101593;116864;93943;81405;82166;55334;45714;43201;69186
50643;64262;46289;53451;52263;42136;24673;22693;46668
279;572;191;0;0;0;192;0;94
602;427;89;558;647;338;309;110;254
0;0;0;0;0;0;0;0;0
613;1667;328;718;1226;381;252;0;179
25127;28363;21071;21225;21712;17446;11945;10123;15207
56502;60784;51811;64815;62899;39338;30175;22665;41387
6160;7706;5268;6849;3849;3424;1655;2295;3870
3703;2696;2350;3567;4039;3201;2238;2997;2180
16874;20887;19949;21756;17597;14818;9113;7593;13133
32702;34267;31733;26295;38418;17669;15521;13110;22861
6997;8605;4751;9200;8723;6387;5045;5125;8907
370;1687;511;262;621;331;0;635;0
54842;57662;44694;49845;54808;31511;20675;21170;36154
2388;2027;1805;2619;1836;1681;1518;852;1376
17518;18249;15506;15756;15527;10610;10335;8297;14349
21057;26105;17216;21993;18949;16412;11621;9791;14501
22728;19714;19658;26254;19949;16247;8424;11488;13697
32763;29526;26982;34650;30102;20567;15916;15133;23956
0;0;218;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
123377;134578;109717;110883;109288;73447;56699;45221;88118
43947;48052;32963;25855;38559;21286;10026;9116;20021
283;674;0;0;202;136;0;0;0
22711;22989;19465;22017;20428;15620;12835;12564;14844
7696;6243;7626;9475;7089;7254;4569;2851;5826
0;0;0;0;0;0;0;0;0
0;90;0;0;0;0;0;0;0
38293;43542;34130;36692;36663;26644;16425;20846;27114
98996;111134;85117;101480;123986;68919;44000;49627;61751
20334;20338;18462;21652;26955;12989;6869;8682;12484
13490;14385;11375;9177;11222;6496;4226;4648;8420
726;338;113;490;306;156;0;0;267
339;574;553;110;246;384;169;272;315
16376;17792;13779;17687;13621;14201;6246;7700;14217
25796;30182;21721;25940;22853;16122;13280;9440;22069
31345;37938;29620;31575;27547;25340;14737;10154;26510
27962;35757;28756;27468;29454;18384;11746;11149;20247
6482;8156;4681;5636;6901;5484;5047;3565;7144
15324;15713;10252;13682;13615;9419;6515;5136;11080
1324;2145;658;922;1617;879;564;326;1424
0;0;0;0;0;0;0;0;0
1943;2005;1739;2359;2636;2443;1628;1512;2022
8443;12447;9201;8719;5955;7165;3733;3395;5711
1798;1644;1789;888;1283;991;0;308;1530
6254;7011;3271;6980;6319;3929;3599;2426;5899
21316;25268;15956;16590;20730;14850;10906;9350;14285
2166;2644;1241;1689;1222;903;1456;652;1546
8634;8653;7973;8259;11567;7139;3582;6049;9301
2343;4201;990;2127;969;984;1215;939;2418
9758;12752;12268;12818;10701;8489;4396;2424;7743
3112;2338;2001;2882;3154;2723;1999;2303;2653
29538;28505;21688;23122;26380;16991;14493;14243;19518
2406;2300;945;3901;1361;1040;1431;757;1851
625;1681;360;1888;1925;1654;1085;628;1885
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;21;0;0;0;0;154;0
15629;17990;13232;13286;16649;9884;5697;8881;16080
106619;123864;98532;115437;114576;102234;58323;56827;89361
695;386;195;1341;777;77;554;264;197
1124;810;613;1000;548;656;628;430;1170
4355;4739;2411;3457;2032;2572;2041;2508;1551
481;0;136;104;541;286;0;0;0
0;0;0;0;0;0;0;0;0
30420;33064;27274;25775;23395;22980;16699;13040;19997
0;0;0;0;0;0;0;0;0
7767;10953;8792;8861;8770;4818;4145;2851;6808
105268;110667;89203;115197;114222;79419;55931;44243;87651
15940;18091;8855;15948;14942;9634;10031;6046;10208
22649;24740;16542;20339;20187;17559;9764;12861;16355
0;0;0;0;0;0;0;0;0
35319;32274;26454;30937;31239;22140;9529;12005;15317
59952;64313;50126;55117;62892;43245;26002;23392;44907
22484;24873;20245;19416;21820;13988;11641;10694;18863
56114;76572;51325;53598;61762;44918;28877;27955;50529
53419;75157;57615;54471;60273;34997;27422;21574;38070
22098;24860;22748;23314;24849;18941;13686;11424;18928
15645;21297;16988;21024;16620;13943;8805;7843;10841
6315;6554;5187;3955;5411;3531;2674;2184;3685
885;517;538;682;304;300;0;235;338
98436;110090;87481;72713;86443;50828;41633;39364;61881
568;757;704;139;1251;204;167;154;623
1167;832;444;1845;732;105;120;500;425
21652;18155;15753;18579;21007;15055;8006;7032;13529
155858;185341;152394;178573;154028;104017;77856;68738;125659
10520;13249;8771;10393;12808;9274;6530;5410;9432
182;737;314;353;387;291;239;97;734
18138;21891;12843;15617;17891;16325;9009;9378;11115
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
1453;1323;922;1864;420;465;1020;152;532
0;0;0;0;87;0;0;0;0
0;57;0;0;0;0;0;0;0
20501;19297;15212;21000;17921;12148;6530;9291;16007
100468;114637;94545;81537;79148;51267;33080;36858;59520
118200;132483;91184;106164;102951;89154;61705;54849;94382
564855;629395;471334;565037;496068;428523;313125;311800;486956
33609;35750;30741;36152;42528;29652;20940;15442;31323
230832;262396;209251;210694;228548;134455;94390;97497;158933
25762;29404;22060;18218;21116;16323;9976;9252;15204
252446;255425;211144;248685;236782;158416;111841;118072;189229
13093;17777;11979;15502;16907;12169;6919;5736;15555
45076;46749;45408;53954;50801;36337;22306;22833;44436
7894;9222;6382;7365;5933;4459;2648;2498;4884
108424;128092;95925;95433;107018;74831;41660;50188;64587
27235;26309;25521;22587;18604;13524;11061;8490;18076
61566;73350;50206;59073;62766;45564;25846;30191;49171
48907;53710;41885;46449;44542;32383;23612;18998;39479
38105;42399;36418;44162;43457;30051;18860;19113;32440
92;30;0;307;160;6;0;0;189
13476;15270;10285;15431;12500;7228;5439;7002;7563
0;0;0;0;0;77;0;0;0
0;0;0;0;116;77;0;0;0
0;0;128;0;181;0;0;0;0
343;600;199;32;611;0;125;247;161
0;216;206;0;46;115;174;0;138
0;130;211;0;0;0;181;0;456
122;0;147;0;0;0;0;0;0
0;0;0;0;269;0;171;0;0
5267;6580;4835;2131;4430;3101;2274;1506;3812
21493;33731;19237;16013;16354;11106;8002;6143;12749
3387;3844;3090;3350;1538;1768;1062;628;2881
18868;25415;19702;27181;20143;14408;15211;8808;23680
21695;29434;21619;17348;16119;13447;10950;9663;15071
201748;225546;179020;181215;174724;138955;89375;86338;144499
3353;3103;3818;2439;3085;2536;1248;1001;1525
19455;30885;20566;31796;30085;19572;14776;12264;22455
11240;10221;10404;5084;8654;4991;4100;3749;2856
49631;56194;47194;51442;46662;35458;24414;20269;36414
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
50032;52762;45655;45399;45156;34162;17334;20547;28687
4836;2149;4395;2693;4639;2373;1881;2336;3037
40151;52077;37359;45878;43496;28493;23625;17922;37653
101198;106586;95804;93670;94875;52086;38122;39580;70644
6772;7720;8529;4410;5199;4235;3151;5000;5813
103469;111405;92211;108031;106524;78501;54272;49868;86850
31005;32834;23645;31827;32777;20508;14701;18152;24985
304;881;1864;426;286;555;315;350;305
63724;74766;54392;69955;60458;47576;28485;22830;48609
418;0;0;0;0;0;0;0;0
530;0;1282;632;728;1073;416;538;1397
208;0;0;0;246;181;200;123;140
3379;4273;2620;2950;3211;3035;1290;1677;2374
21425;23500;21440;21005;18325;17399;8130;9531;12400
3466;5414;1678;4196;3854;2916;937;1430;4335
16646;12831;15484;14909;13321;7254;9909;7784;16045
41972;42473;29623;38332;39433;25264;18448;16840;27954
2133;3335;1724;1778;2549;868;981;1065;1213
23834;25696;21520;20638;20078;17023;13201;8592;13339
0;0;0;0;0;0;0;0;0
12606;17785;13882;15024;14302;12672;4533;5949;11087
14407;20150;19230;17261;13563;11488;6517;8993;9521
288;511;670;590;524;0;0;236;309
0;157;0;0;426;0;342;0;100
39537;46747;29491;32428;31585;20954;18863;10684;23504
103893;107357;99571;50830;67809;33383;18159;19526;31510
26582;29008;18919;19884;24941;12614;9451;8962;17857
39600;39209;36381;17401;31571;13434;8557;8544;15857
140476;152518;110830;125033;124539;89852;64082;60636;95849
191;377;176;363;174;0;0;0;382
10133;9658;7049;7878;8584;7373;4968;2875;6094
0;0;0;0;0;0;0;0;0
45489;57878;40693;53018;47696;33983;25943;19358;38670
0;371;600;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;193;0;352
0;0;0;0;0;0;0;0;0
3263;4473;4564;5641;6503;5411;2034;2896;5257
0;0;0;0;141;150;0;0;0
0;0;0;0;0;0;0;0;0
149;125;0;242;0;410;0;0;24
11695;16490;11544;9470;12121;10089;5574;5115;8574
1373;1326;1090;390;1147;1792;575;183;1958
18679;20627;16962;17403;13632;9306;6638;8981;12348
2098;1912;508;1150;513;175;1095;880;957
535;188;985;893;1522;670;369;334;1222
12814;12716;10258;15248;11846;13180;8474;4762;9512
1627;275;802;218;1169;390;1047;473;699
0;0;0;0;0;0;0;0;0
0;664;106;151;362;722;354;285;184
0;0;0;0;0;0;0;0;0
77701;91272;73091;76771;91239;57602;37958;33492;50885
2777;2584;2125;1476;1272;2089;700;624;2334
132680;155868;122481;130690;123780;97224;67755;66306;117078
38197;44546;33951;35657;40526;25456;20531;17627;33713
88288;94286;86746;82700;82726;62711;40731;33940;63306
0;142;127;183;0;0;0;0;0
0;86;294;337;0;212;680;401;556
12277;13076;12987;13383;15660;10725;7057;5930;11262
7970;7783;7787;7960;10077;8275;2941;4377;7905
300;498;166;252;158;142;0;0;160
17057;17527;13834;12281;12552;11673;8665;5936;11251
101818;124675;100438;93972;91514;65947;59719;48979;75030
0;0;0;0;0;0;0;0;0
205629;244692;183003;204454;190505;138889;105829;97084;152839
0;0;0;0;0;0;0;0;0
876;2290;759;1673;0;1052;489;805;1199
18519;21732;19763;21925;20112;8311;7467;10521;11731
66528;74380;58119;32749;48851;24189;12912;10503;20072
0;0;0;0;0;0;0;0;0
1331;118;325;1072;273;842;348;184;282
2400;1933;1262;3728;3345;1982;1229;455;1712
125187;131036;105956;115785;117560;86011;67270;51152;89371
0;0;0;0;0;0;0;196;0
0;76;0;0;0;0;0;196;0
30545;37702;24532;83789;68891;61893;39709;44035;66702
19580;23849;13206;21147;18124;13660;10428;7712;11399
7094;7221;4824;7491;7346;4001;4558;4141;4562
11629;15695;7909;10922;7634;7934;5315;3578;8342
27564;29198;20897;23440;25684;14244;12633;10473;18675
14694;19688;16840;14268;12307;10464;4543;7874;9054
16679;17533;12252;9771;12098;8864;5063;3237;6905
7927;8755;6565;8006;5049;4731;2839;4046;5887
18570;19541;18392;21099;25735;14706;15862;10439;19702
20509;25950;19476;17434;17429;9604;8430;6881;8502
1033;1145;1181;780;431;162;840;674;918
22695;22468;19216;28148;23522;15021;13921;12199;21452
2852;3332;2037;2687;4672;3123;2445;1367;2532
103688;118264;86770;97045;102136;65725;45214;38758;77708
2864;4945;3492;4600;3298;3074;1429;2068;3042
12441;13814;10669;10265;11084;7094;3660;7336;6726
30196;31254;24833;23045;27557;19707;12053;11688;21779
34751;37659;28284;34889;34973;17084;13843;13481;28979
16180;21410;19580;16693;16583;8186;7499;6676;13638
378;0;291;0;131;159;0;0;0
12271;9027;8579;10788;11515;6870;4341;4811;7304
1542;2525;2617;1705;1794;2059;2157;651;1382
0;0;0;299;163;0;0;405;149
34528;34798;29970;34113;34259;24695;18730;16998;28089
54099;58212;45738;45046;45466;39310;21552;20842;34596
924;1037;1120;726;100;526;1075;1011;830
11136;10735;10497;9187;11039;5503;5183;7230;6820
13453;13049;11481;11324;12792;5934;5675;7112;7270
28689;33537;21803;26187;28243;19900;18285;13316;24327
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
19;0;0;100;0;0;0;57;0
24364;30289;19406;18757;25552;18799;9846;9614;17790
46845;51995;40134;37886;35083;25904;20168;18392;25903
152565;176981;149301;163481;173730;125495;77171;84433;113502
22121;26940;23511;21207;24139;18991;13022;13333;15759
6502;8589;6273;4452;3628;4559;4291;3306;4088
23783;29017;20014;17245;15766;18407;8908;11092;17889
303;923;1217;1064;420;688;178;591;462
4076;5698;5564;3763;6177;2823;1528;2672;1907
129517;137514;110526;113795;121409;83177;46270;48658;70750
346299;415972;327936;303578;288757;210161;153367;151295;214901
11021;12575;11408;8796;7046;8713;4578;5980;9842
7440;7270;6571;5766;6070;4389;3144;3378;4364
18215;24009;21219;15989;20253;15668;10579;8319;12361
784;623;415;0;239;119;176;0;0
4787;4376;2465;3375;517;2799;2170;3063;2043
821;2370;3248;1310;734;0;961;1868;849
13916;7892;10331;9263;8562;5008;3002;2943;5386
23714;28888;27086;29900;25192;21239;14811;14121;21498
0;262;131;366;0;261;131;0;314
11323;11388;9811;17317;16546;8042;5627;4214;6191
24704;26384;22558;20814;22419;12955;10973;9512;18363
15278;15311;16831;13716;14923;8456;8495;4538;8962
25737;29494;21184;27375;25156;16814;10172;12126;19429
22971;27645;21804;26092;30561;15050;10787;8776;19920
33622;35985;29553;30021;28497;21696;18317;16989;24784
129974;150777;118176;97098;113793;72347;56511;46919;87496
26544;25913;17835;20477;20932;12300;10069;6647;14856
12223;11872;9052;8492;13045;7894;6687;3091;5854
2030;865;1891;1164;1154;1162;678;598;952
6880;4934;5331;4635;4704;3700;2252;3338;4591
17798;21483;18464;17191;12943;11563;6242;7580;14004
6501;7176;5926;5765;4745;2120;1929;2757;2447
442;363;353;0;788;441;337;0;603
0;0;0;0;0;335;0;133;0
0;0;0;0;318;0;164;0;0
604;413;102;398;398;109;178;365;398
226838;269561;196764;234876;247007;167332;121917;105068;174783
11316;12889;13656;8858;13516;5696;5512;2453;8078
0;0;0;0;0;0;0;0;0
30272;29734;25998;31463;25908;19463;13060;14981;19306
6442;9284;7136;2799;3521;1778;727;1384;2339
0;0;0;0;0;0;0;0;0
395;296;432;0;522;0;132;0;355
0;186;0;0;59;0;0;230;58
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
65779;79077;59057;73595;63708;51950;45178;39256;58565
